static_feature_0,static_feature_1,static_feature_2,static_feature_3,static_feature_4,static_feature_5,static_feature_6,static_feature_7,static_feature_8,static_feature_9,static_feature_10,static_feature_11,label
0.2669911743470144,0.2427762501788174,0.38733360872975675,0.44037764460328505,0.8283247660033356,0.2940167102773898,1.430972780709825,0.05598432677581233,0.056941851813081396,0.6579694077956192,1.1043861638059795,3.171832063163442,0.0
0.24517781757982018,0.2533213812917012,0.4272696318610649,0.3809808699328219,0.7994346194557329,0.2701345281348509,1.4619404115106192,0.056286747751967556,0.03588980447651728,0.6353166228827261,1.149067065072765,3.100043252097052,0.0
0.25116381722052933,0.24483047782449585,0.4705141327872007,0.514510419081553,0.7733875081737405,0.34747752506361573,1.390354393007677,-0.07233895571533032,-0.011052326146456268,0.6441513121231311,1.3954287496349314,3.218617582080345,0.0
0.25804696866740157,0.2629228731836303,0.514038352921934,0.4683102671063462,0.7725620157935615,0.33649535786945656,1.4208850654779561,-0.009163006310975696,-0.063845037895874,0.6583338163914132,1.392587593790481,3.228605372980989,0.0
0.345278291710043,0.34867273242858854,0.3996487354012154,0.36237248528881183,0.7937150023484867,0.31660417800686774,1.406365806567085,0.023574951635788717,-0.014754564222459148,0.7354336156790807,1.335619376332113,3.3469469223904063,0.0
0.3243419616954529,0.32093256796481534,0.3982321004636562,0.43107624140967077,0.7977019141597856,0.31159534615597734,1.4088395362310395,-0.024950310037791763,0.03279713759088705,0.7249049982981712,1.3209296971191897,3.2280803676647993,0.0
0.31327213606856774,0.31792599196690147,0.4671788200694219,0.49563321564371665,0.7966954560559457,0.39585100029835324,1.3910035577747721,-0.08633662071400507,0.04280809526348945,0.6574669834767013,1.2998399343822857,3.1552540179590296,0.0
0.3065337215642932,0.29366334916232706,0.4980020884297141,0.4713898561540645,0.790797091298711,0.41444564399793143,1.3553688347855732,0.0399312923437886,-0.10653538478809296,0.6353516521301795,1.3077616842510678,3.0983511088764883,0.0
0.30675418758943673,0.3226923841213855,0.409406205667984,0.426223062651724,0.831497815062572,0.2941021052803878,1.4298453930550223,0.07687847003015284,0.03578945382322569,0.7089074904270187,1.2247178252594075,3.173708368474671,0.0
0.3230646052142207,0.3146494205803336,0.4612512642202586,0.4703959194684298,0.8464066632641072,0.2873171809047715,1.4310528190327156,0.05793658560561585,0.07943970784025972,0.7290754084584375,1.133165995363075,3.09148532389138,0.0
0.3126534112934043,0.32660976849190393,0.5397788704743166,0.558276870863938,0.8324240723378754,0.29450976885288616,1.4387882732069195,-0.05802425926532217,0.00032957893543943763,0.7481014685702447,1.3057921099243623,3.3534330191410295,0.0
0.30493515764254653,0.2978978413507047,0.5350440282010078,0.544059737354051,0.8153405592985405,0.29210454788213336,1.3839517003317503,-0.010056322229599984,-0.07234867922593181,0.7071281995868709,1.260824948750015,3.2177281665958053,0.0
0.24267535997904013,0.2256003356410149,0.6485976113397117,0.6952850730067525,0.8441114507674499,0.3034596621485049,1.4023152280297375,-0.05573265223525124,-0.027641948717220078,0.7508162382686622,1.3371296940049677,3.319238460487012,0.0
0.22865733689814188,0.24227873257720198,0.6604845663354013,0.6266082814252681,0.8222141214832157,0.28815350604987405,1.413436537434261,-0.030895576813357185,-0.04507519898342956,0.7487175370436846,1.3249847555282979,3.2487307703876467,0.0
0.3344232082944423,0.3150122341565205,0.32374899736734747,0.3478854599887456,0.8117478692964727,0.3088269671559825,1.385021013542821,0.046251173582868954,0.05152512337707268,0.6917841726085381,1.0149913425307575,2.979594918034005,0.0
0.28119976076074604,0.29984020784767623,0.3771809976964671,0.34399476639665966,0.7970741279439185,0.2892869442522276,1.401647177641984,0.07226121446806942,0.03803656916142258,0.6968556741143803,1.0824772195576426,2.9831634087886347,0.0
0.3190724945686372,0.298970943560839,0.4792754736241798,0.5200987268738907,0.8322546957310051,0.24876224780368755,1.5351464561231467,0.06632916327153177,0.09063606827408331,0.781805903991571,1.2634473377199416,3.1981268752506926,0.0
0.31246366128617764,0.3323156468865134,0.45263294840442164,0.4348301296475036,0.8237258925475794,0.2652847371991949,1.5819253260710937,0.09937883843131018,0.05732435457270414,0.7564955459458665,1.3407196717699614,3.303661049058263,0.0
0.2826404276573792,0.24297526445111953,0.40408513404581803,0.45664933667418073,0.7709952134641137,0.3212464691301129,1.4793950660550546,0.025823210220844096,0.017845912232647327,0.6800847963009444,1.3538092641822759,3.2865463442260876,0.0
0.2539131643629379,0.2915171902057458,0.45841513529327405,0.4265832891521872,0.7827459318433024,0.32779865006804015,1.4747634949215798,0.009789913163353111,0.023254951338630626,0.6778493919001917,1.3984151620311733,3.2716874082888756,0.0
0.30328009930395566,0.3161390258803171,0.4322076852041584,0.44610315957749497,0.841669705395633,0.28580078658161845,1.4556187258360163,0.07163426112778946,0.04333199545486862,0.7236625929746116,1.1804610809525355,3.17147039474674,0.0
0.32401542474619827,0.31830876867425173,0.46288924609740284,0.47491585612540793,0.8460531334386893,0.2805350622831085,1.4058677649403697,0.0485287732906187,0.06270796445453565,0.7295688025620369,1.1064771877456339,3.052694119610823,0.0
0.2654466823650285,0.27568778921937326,0.39362130073879287,0.3943059756518798,0.8134025182423295,0.35896069793087404,1.4224534156251518,0.02071290661833947,-0.014538192982098817,0.6441709119289907,1.2568239544893478,3.3381327673356838,0.0
0.24434270113811732,0.24505185985031686,0.36355546441647996,0.40902705678004164,0.7940377299846412,0.3804732233851094,1.4036918073992943,-0.006598561876630883,0.03061291717190312,0.6101924108121264,1.2244015070411565,3.2148226943212928,0.0
0.28293106452245903,0.28000059112970044,0.42151517809563815,0.3910903937340802,0.7987451634182795,0.27069889307900363,1.3491497836485513,0.016425187365895277,-0.0440365955831766,0.5932446867883677,1.240407244893206,3.1701973257105935,0.0
0.2901207439256529,0.2807050505373356,0.3956009065907893,0.44193951817637733,0.8071654549427214,0.2711765698269218,1.3290851873867429,-0.07033117641773355,0.044662430824659614,0.592632323578339,1.2169879607843126,3.072230492721237,0.0
0.3094571340323533,0.318863849688861,0.42430005610267274,0.43079176711294326,0.8095425007136915,0.44682258221259963,1.3265703037950483,0.013967097861426848,0.07029105761556684,0.7166507131647376,1.1411814105119082,2.9127954343329825,0.0
0.32886849845207056,0.3143472380747358,0.425622070755734,0.4290185588084445,0.8297462353510802,0.4477963398108935,1.287537202770301,0.0501756131529233,0.02574027983523265,0.7085719103657672,1.1036251181320658,2.835434877986899,0.0
0.34752287630507434,0.31639999771452193,0.3687131469319135,0.42451216459163715,0.7973854979602519,0.39109949545335077,1.344965021403412,0.023855840596625592,0.008828647144107091,0.7213014667443107,1.0825274996937266,3.0403847150692185,0.0
0.33289160154905995,0.3658519171489534,0.3831832854678874,0.3487218447476972,0.7892094112123522,0.39613302807507794,1.3755881421481255,0.024289609241971925,0.01857387758784846,0.6961423666222099,1.153233205155324,3.0234067500683897,0.0
0.3492279272562809,0.34438125295924793,0.41269221067691664,0.43085910651869763,0.844773908740489,0.35701484231622077,1.2796619222402734,0.01869535773407139,0.004634750071768369,0.7032298889052447,1.123712740868067,3.0322482371418027,0.0
0.3513568222131889,0.36219828926327746,0.4311147441543861,0.42715305219994354,0.8444694733554121,0.3543700043965884,1.2689994013614658,0.004335929459698691,0.003912075134281679,0.7140117401549261,1.1262696059081987,3.014097216022522,0.0
0.25666405811920656,0.2569047593438285,0.43969531060569733,0.45847363409517194,0.8026096956807983,0.3641426917393081,1.418494131121935,-0.0521032717415167,0.036515017801719674,0.6304215507303992,1.3924491118236972,3.193821901340212,0.0
0.2650940033695877,0.26368262248763846,0.42311486340751225,0.4285210268961772,0.7840036432971881,0.37341635061264716,1.4189222079945558,0.03039706416210217,-0.030736513448479684,0.5966229693661429,1.337472043698187,3.078692799042167,0.0
0.3349420346625265,0.3356132149021334,0.4435483408324386,0.459960680715711,0.8318282098927188,0.3102159613869206,1.3218180895759055,-0.02029090819348108,-0.004694607651775355,0.6973917317369642,1.1297927010794255,3.0966110399795204,0.0
0.3475525020453508,0.3476460354298294,0.45163277424987136,0.4338541794245359,0.817744339502308,0.30503851055218634,1.3273771970422534,0.0014205220539281885,-0.03185871331206513,0.6853484540005018,1.159886770875048,3.083473712848302,0.0
0.3795141044374661,0.38640789116216606,0.4300930746608306,0.441083853126052,0.8044338145907249,0.3318430951874724,1.4054445593501468,-0.030719821139490813,0.02356418674437021,0.7912613056758055,1.2020357058623505,3.270550462504812,0.0
0.34815028171168433,0.34111501908235364,0.462413444749292,0.4436172558365229,0.8143325176593414,0.35455476880282505,1.394334559447581,0.012527982200678411,-0.006419424785242224,0.7727021623783293,1.2374178894994634,3.275264673199062,0.0
0.31524908536280133,0.29593248130101846,0.419886189553277,0.4838687343847392,0.8209090419410001,0.46807351879167375,1.3114547645479904,0.026774692781530864,0.03593426793489953,0.7127096881283412,1.188263683690513,2.869542642868576,0.0
0.3069682467873681,0.32447077616275816,0.4606854662324429,0.40823042743536386,0.7969643202540733,0.46052828944580726,1.3411678385120123,0.014372568174941078,0.014387779541319153,0.6931587157614107,1.1259912783428592,2.8138863318704175,0.0
0.3854985673326351,0.3968931255459571,0.4306843187125564,0.464202284611262,0.8398686900013739,0.3265232145181697,1.3740802793347877,-0.06669788796525647,0.0233305166011628,0.8069791329310043,1.2366892082312744,3.2817736404499884,0.0
0.3882164215100639,0.3851358619946722,0.4809923640586345,0.4495871080457506,0.8410139163959911,0.34770326681427416,1.3629112088606743,0.007983867686617754,-0.0674411444356228,0.7998915924905959,1.2552867206348564,3.281210804878449,0.0
0.26462073873651104,0.2677371935639534,0.4171895012125011,0.4061634565338826,0.7999343041743141,0.29954249118292753,1.4580485468478497,0.006483614091332495,0.04307137934818934,0.6188767645878532,1.3572161079293046,3.317294835521742,0.0
0.2573038042147333,0.24829386534168868,0.408727294748303,0.4369139554636319,0.7925463428328802,0.3184490683976506,1.4335103518137644,0.013205780269258345,0.004849844675829234,0.600326369332716,1.3244790749639923,3.19121410841781,0.0
0.31688375818145764,0.32421508445061564,0.3657467135191934,0.36244291596376943,0.7977204025952029,0.3756057141252446,1.3593246763495819,0.039105974924780844,0.003715034915082041,0.653624865073909,1.2179807631507382,3.1191444402777524,0.0
0.2902434526635034,0.2851978175754548,0.37055325223549535,0.4126395475960601,0.7935218311290716,0.390037442744093,1.346576524797873,-0.00036010435327317377,0.037559498012301976,0.6453849481810753,1.2113856003019405,3.0399818537947088,0.0
0.3479651720943115,0.31066593268840775,0.4040261450728533,0.4367830962972626,0.7905063094595286,0.31805179303763653,1.4176736970266781,0.04540385212996134,-0.011470743870663378,0.7692096925358953,1.3055060222411885,3.2840330893008294,0.0
0.3348884847789219,0.36821147957846856,0.38159403718782,0.3609114865882354,0.790034877981623,0.32360044753222234,1.385069057002849,-0.05877792425094322,0.025496828769432444,0.7402838409273989,1.2552944010783875,3.2439005056692007,0.0
0.29710283495312706,0.2714334861172638,0.48934729359427076,0.5612446264395472,0.794376141993621,0.4179723285002084,1.383071138451943,-0.08492007886494138,0.05988047822025245,0.663558546338437,1.3261271891748376,3.123796224065103,0.0
0.315611790752445,0.34133534909123786,0.49566740577037155,0.4287691569452348,0.7767853607442069,0.42253841015398097,1.3672025822708826,0.03274677959517775,-0.09127999140885955,0.6468485673127865,1.3748503878610272,3.0835572457403906,0.0
0.32380699463645374,0.27717481678050643,0.45327459096639444,0.48143313234611124,0.789461788821603,0.3594233676664985,1.4471482026823308,-0.0010038524795161906,-0.0007973300321614273,0.6600922231968365,1.272302657935746,3.092832316878448,0.0
0.30836320570048936,0.38119458227911385,0.4445631926717478,0.4130947116318209,0.7997230555779935,0.36958396866720716,1.447392933035977,0.013553593626421364,-0.018845068947569377,0.6543850296445997,1.335347873618038,3.128097057075166,0.0
0.3068250142280039,0.2942054396499469,0.4089561197225664,0.47549638874645295,0.8211785257166795,0.41277422488549953,1.307651542086561,0.03312202910641026,0.023182205470508078,0.7092006653662977,1.1740409137645698,2.8843432957572235,0.0
0.32248673265715017,0.3347382184032686,0.4635730519037271,0.41375926169680716,0.8066011643597242,0.40169320876053416,1.3388064336823533,0.010593242798173625,0.020306828868137915,0.7033764754448062,1.137465893372124,2.8456524911246355,0.0
0.2895361329571529,0.28135576266377005,0.3759902029334006,0.33865159132817124,0.7638249554691987,0.34626821157909654,1.3430765815233925,0.014235640232366321,-0.0445999025614775,0.6197080903454459,1.26317590590043,3.1652623313482615,0.0
0.27713360357905,0.2775968166593496,0.33328806098961283,0.36562011765506036,0.7463360419834439,0.33532927320645006,1.3063577242109006,-0.06688593833430892,0.025513854317381072,0.5756407504736379,1.2204492507894684,3.0177196430214535,0.0
0.31104789740558303,0.31982304451246873,0.4563945076590419,0.44507677971191395,0.7992032392444253,0.47894190514833557,1.3346219452146764,0.014869464137768403,0.03345104876611881,0.7094509504181572,1.2391731769068797,2.928949108324778,0.0
0.29095860875676216,0.27470236376702145,0.4332920164741175,0.4637764969161885,0.7849723382281465,0.47538942896382286,1.3147619340470396,0.012205664705956748,0.014062441521693355,0.6477496403534354,1.2051050796287572,2.8064685668888094,0.0
0.3200544143508444,0.34083724457222114,0.42439638271860036,0.40768118061293424,0.8109519826433276,0.4911322538315149,1.2830181788378594,0.032926738792290536,0.04518457248081243,0.7122222694534597,1.1065210304385062,2.840958674695807,0.0
0.3212589663893417,0.29929641444238764,0.3842987628135443,0.4098201902536446,0.803277752126289,0.49608650867676085,1.197976846355878,0.014436216069949177,-0.0008049546916058808,0.6583624094848276,1.0922077059178021,2.7691234342242272,0.0
0.3333572966199908,0.3104036990073768,0.4700042654794736,0.5187005097598615,0.8462409900651433,0.26809253434968094,1.501035928756981,0.046228075519252516,0.07870122693310204,0.7769726132698312,1.2396493181817079,3.2076942000160633,0.0
0.32088835390305376,0.3408648184419453,0.4795148672087458,0.458144228229998,0.8220499055108005,0.2899580418057072,1.5234797408658716,0.07408493604283098,0.043721301294512446,0.7625138504740364,1.3327340210876208,3.249205431037192,0.0
0.30923977700334015,0.27019068919898986,0.35051210745177286,0.35867322669656987,0.7522844739132201,0.3605302334658139,1.3615263936883972,-0.004111210975494318,-0.06302049185190764,0.6208860527536649,1.2191110469115145,3.1943327765979816,0.0
0.2839981788507929,0.3151066455930402,0.35697091229059297,0.3488402770840369,0.7568777294860496,0.39576190114942755,1.2989723287994406,-0.08603881200296885,0.0076716184723892855,0.6013554081872831,1.27099425725865,3.07774552704598,0.0
0.3573192066245582,0.31248534078323825,0.40218527855242747,0.4794602021093483,0.7963776886447365,0.35878624609521037,1.3916921911543396,-0.039745828272589954,0.008138378658021457,0.7831286068435906,1.200475982505647,3.262286962487485,0.0
0.35207237105575495,0.41564219943291714,0.4739064260713034,0.39366494391855594,0.8171587851931634,0.36505433019800315,1.347975506674226,-0.045527536490764596,-0.06670677431975391,0.7953845999722441,1.2369975848843764,3.2371668731332073,0.0
0.2638594258424334,0.2848846244082152,0.5032922493788804,0.4856752763958688,0.8126274148007472,0.4068748838989312,1.4500156248563785,-0.0236493992166223,-0.03137700714462635,0.7007858910461675,1.3669847472196082,3.424739578520822,0.0
0.28618783271643095,0.27150863971370054,0.4274430673515363,0.4645960005798544,0.7840853849261509,0.4342089555332389,1.3513221720281072,-0.03406206946698614,-0.019193965556200294,0.6503953796305743,1.2802441197561751,3.213321393180994,0.0
0.26032591845427155,0.28122285051672247,0.48028061178228953,0.4615762574657885,0.8109825115875211,0.30067838130741203,1.4994378766717262,-0.01448889911037655,-0.008453030868906013,0.6812313140359969,1.349242765199342,3.436277329035131,0.0
0.2727865337352451,0.2558137713288178,0.4181674438077851,0.44964039440246295,0.7836663189152285,0.3499394211770793,1.4448026674700112,0.003978930407762576,0.012525743462625057,0.633241857232772,1.316637958107823,3.281129153781207,0.0
0.37864717386411717,0.3320600161946633,0.4132841899130993,0.4938700773745103,0.8032935866800613,0.36049643573509665,1.4235273763772713,-0.02380288492784068,0.015518632978658112,0.7997869481458837,1.231338872141524,3.258136308846943,0.0
0.34630777802842044,0.4045291868249777,0.4919890430626045,0.42369070930370495,0.8175914203883555,0.368580900071314,1.4180459991137444,-0.016842895590016317,-0.032398777517481055,0.7963578139263413,1.2437344484769357,3.1956666326041088,0.0
0.2922845345591795,0.2963244694641334,0.4004136618482295,0.418849040764367,0.8253172812960409,0.273544862307463,1.4720012108921192,-0.013185059789489723,0.07104171518237588,0.6546979504177838,1.333918853204108,3.358330619155848,0.0
0.2859415137392072,0.2796332311125194,0.40666719383399896,0.4136665670177569,0.8125584794126507,0.29854031124326424,1.459639056201848,0.056565252011163115,-0.00014142203249398205,0.6369719116267508,1.3137859033883978,3.227494396194581,0.0
0.2885658869226001,0.2707076137446901,0.44179803294533154,0.5069568942135381,0.8025071496484855,0.5005075100006479,1.3158137783450243,-0.00029095972938035665,0.024557056739402075,0.7036185870296303,1.2504712217311458,2.9430516618618907,0.0
0.319643869915866,0.3419019589117421,0.4767283212762255,0.4249042878554968,0.7992351620721625,0.4817115679308315,1.3379751969753313,-0.005489764225797439,-0.0075397677574088155,0.6994488436130406,1.2121035847494954,2.859141079217993,0.0
0.2725335452623692,0.2677109410237833,0.4582968758361501,0.5001278557931297,0.7887170885670118,0.38343959034285546,1.3617633079283138,-0.0671533949467169,-0.019447076065239415,0.6562608673081938,1.3820058036497413,3.2342140940100315,0.0
0.2757734666178762,0.2788185907076752,0.4983194171404701,0.4565356959642136,0.7722652707492945,0.35030245078088906,1.4034454896709332,-0.011771477722002079,-0.07161099605658088,0.6607041039581949,1.3887887572445141,3.220630007915754,0.0
0.3203997764433211,0.3228962557342161,0.5172957599403826,0.5397705971145286,0.8718523215860876,0.2686605428236581,1.524062561141845,0.051377696285830186,0.06434860258748323,0.7869807879179297,1.2660695409882101,3.204756282907839,0.0
0.31359637033195703,0.3170355395966361,0.4986888831680806,0.5054069970513183,0.83669997589461,0.27997427516907725,1.4858738972058383,0.07645270832655653,0.04246544227987909,0.7694757356947567,1.2777253802025839,3.155617595646889,0.0
0.31563055468283563,0.26966892834087125,0.4447138904988074,0.47817978384125553,0.788190693428067,0.3448114384511258,1.4462657186543835,0.004860581612668084,0.005883861952177155,0.6484078621717098,1.2742056954044891,3.093587334349237,0.0
0.3113441404600872,0.37945178405370394,0.43456335068048996,0.40584460634331404,0.8028439786183496,0.3567765653304128,1.4540873003949648,0.012643257921699902,-0.0014096904321781241,0.6527924678004023,1.3469321193652481,3.1585639003252357,0.0
0.36605319809368725,0.3745800814735893,0.4207227191826045,0.43883449098617033,0.8047213257189221,0.3179097587324954,1.384610362717681,-0.03487767503418811,0.012672890632800313,0.7745266874295373,1.1990066534724835,3.2531111072241847,0.0
0.3781540588617228,0.3636779471922879,0.4539898847391255,0.4373319991012272,0.8187446515094748,0.34653878782020314,1.3864660957065158,-0.000942810969120399,-0.019343576744508723,0.7924242827423478,1.25710211172506,3.287223652764286,0.0
0.39637546770150456,0.40429420588177284,0.4315041937591058,0.4681849375493336,0.8417686876137801,0.3380004914777765,1.3535493535308576,-0.07923915856139954,0.02122021464602593,0.8225061120585546,1.255839418048574,3.366478397090272,0.0
0.3702769810771757,0.36700374317843903,0.48460414518220946,0.4547995993003629,0.8222012856277288,0.35035382385905917,1.342024160852116,-0.0024853713718466118,-0.0727750293641375,0.7898974151441484,1.264171848541005,3.251896754209666,0.0
0.32058048344472995,0.33356967918409425,0.4868514928990729,0.5022196353159497,0.8287513782042744,0.3106460322972289,1.498284668400003,0.011054184970060691,0.06947160849090889,0.7613189972051394,1.3723677787067836,3.2634277520213937,0.0
0.31390445828047747,0.30735379308142463,0.48227262204826915,0.499563459096259,0.8327933762518435,0.30388049029382913,1.5086110082886683,0.0736068603084342,0.006885632389298531,0.7522147797700103,1.3055742232235292,3.2189867443700066,0.0
0.31099540333957626,0.3216848354052942,0.42999271330569133,0.43140923213786914,0.8169477940569716,0.4746145499764706,1.2908672726620303,0.008601002944153176,0.05377552808683345,0.7141204633946048,1.1361611081640113,2.90007529807341,0.0
0.3244364879712462,0.3078849760810589,0.4006155100266031,0.42248970470021213,0.821556155907875,0.4514149464669119,1.2981824192239044,0.04831266759457288,0.02389998613168085,0.6833665710101196,1.1177289717728582,2.82695982635463,0.0
0.38911289699386997,0.38207239237901786,0.4512139094726011,0.4553573058562453,0.8394407273761438,0.25187638546306906,1.3878416263812952,-0.013823704299055757,0.012091026733929068,0.770824196223901,1.1271289749890918,3.2248880968661697,0.0
0.3678070714913596,0.36945050655279493,0.42134543222425686,0.43046224318154874,0.8080665750380146,0.29569838625237177,1.3756680156758632,0.0232487651044557,-0.037011251067359946,0.7117804433787471,1.1070984993375783,3.0673961671815273,0.0
0.33389997321858766,0.3138261126980754,0.48165200650772755,0.5300998014310215,0.8505873706588171,0.2533355796854084,1.5640452642676361,0.07092318441971107,0.09178045441637407,0.7862000833148548,1.2777587780064812,3.2170421367577258,0.0
0.31790948230898664,0.33701773346357533,0.47436181005646855,0.45734601834092614,0.8272014111458372,0.2746915526847104,1.5616232122256066,0.08587976926501242,0.06362603588088009,0.7615321069650385,1.3514236843514786,3.2766886040793324,0.0
0.3180124977075995,0.2898854034885341,0.40841935038411453,0.44876539630501006,0.7845772215249472,0.3275385668720654,1.364887392829523,-0.04236759808606307,-0.0667860937529425,0.6468859763338706,1.4041530401695526,3.4364235383884627,0.0
0.2874065336259993,0.31306468391960474,0.40595194877670754,0.3787644160016184,0.7582768848172445,0.3031889249823452,1.308991513144327,-0.08601539067708096,-0.031453883273123685,0.6263684707271393,1.3152136421333038,3.2638569555163053,0.0
0.35807490888697924,0.3179168936621189,0.39573227336812933,0.4346414663153708,0.8039969183339897,0.33526598155469106,1.4208009108068103,0.035229426870408795,-0.017729084542997844,0.7640983743458021,1.3662674826609291,3.3645326673432248,0.0
0.323916941763091,0.35759829950784267,0.3957748634054609,0.3770059115594236,0.7937993123066284,0.3318225138341979,1.384035085045355,-0.06926000912530375,0.017882528027497954,0.7391401946677767,1.2237262787672634,3.212408939533993,0.0
0.30200587774885707,0.2708704791626329,0.4903218116711196,0.5481400467253725,0.7857083999841866,0.4363467667195576,1.3517662446605503,-0.08730668732475924,0.024274062981121235,0.6448316699714071,1.3391781572091033,3.1114666369308357,0.0
0.32344532222490746,0.3469300424317426,0.49449039482901397,0.43626032481177973,0.7741611293949185,0.4259355240320637,1.3622376177519977,0.009054055614686304,-0.07965386993935286,0.6491990027843343,1.3920226016920694,3.102301207651355,0.0
0.3181707786931198,0.30652309542892303,0.3573812391230382,0.35623129715993695,0.824556262490732,0.3205368232678931,1.419328172939977,0.09614735988832342,0.06302061262867115,0.7127293121535065,1.037495362626618,2.9751685201348583,0.0
0.30634721692478534,0.32642820816011153,0.3652889162271223,0.3592767723916322,0.8374596486558017,0.2987754318508612,1.4330241530265078,0.06284190278069612,0.08402685618438083,0.7205290719240183,1.0368156653803784,3.0472610789373817,0.0
0.33462904976514657,0.3260634214566418,0.3955827785442139,0.39216381737300327,0.7770587833780839,0.3238269320467778,1.4481700504959565,-0.006430319454387102,-0.004588697945727744,0.6173125520541155,1.2780739180929621,3.1029956630175226,0.0
0.322814164760037,0.33093532510753576,0.40394120714487375,0.4142228831247894,0.7773865127095545,0.3444988043070266,1.4575608152242545,-0.012354857118169596,-0.006257487150547747,0.6258538808989016,1.2807303622310071,3.0892715818528225,0.0
0.30129312408086645,0.2763817019713139,0.47530160146745,0.5421689788405195,0.7863376320856144,0.42129537580606136,1.357646688658555,-0.08003462546875141,0.043539780380343694,0.6513466688845166,1.3082756423849151,3.0952252037446315,0.0
0.3142410567007887,0.34313959528221744,0.5007030886861162,0.44191201309089845,0.7793597934919294,0.4169275522982541,1.386061367680465,0.02149219554877545,-0.08476890708830254,0.6524371538084772,1.3778818147055045,3.1133623964093027,0.0
0.35861316168906804,0.32808794351669757,0.3944204243308621,0.45668220483796923,0.8303401514593551,0.2676606795096303,1.399825597478883,0.026543001013953956,0.01599640267271017,0.733141427304109,1.1305814419508184,3.1943222714048733,0.0
0.3257230724022952,0.35978805894279786,0.43080328755860553,0.3918202810828075,0.8135070209925017,0.29754668720399224,1.3386109369507428,0.0015523249442268385,0.019627386406941456,0.7037656168483168,1.1560927662221672,3.113021016291159,0.0
0.2567821353773493,0.24514083793395847,0.4342505740540774,0.4727235798533938,0.7908433993290485,0.33446907698070927,1.438776149721254,-0.0136346782402262,-0.012373837026613887,0.656289415696493,1.3379647285142275,3.4045549500976082,0.0
0.2500877441826053,0.2547805987976456,0.4244478423468633,0.40204825900458413,0.7670269770430462,0.3237888656037749,1.4821565687705203,-0.01602857387054219,0.01810824398020512,0.6326784742852624,1.3580031269466852,3.406054433477496,0.0
